"duration","src_bytes","hot","num_root","num_file_creations","is_guest_login","serror_rate","srv_serror_rate","rerror_rate","dst_host_srv_count","dst_host_same_srv_rate","dst_host_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","connection_type"
"4310918",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3061691",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1093072",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"3852199",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"2799794",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2785477",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1366604",0,170,0,0,0,0,0,0,0,255,1,0.01,0,0,"good"
"2556976",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1923554",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4449329",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"51110",0,234,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2951315",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"906623",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3517633",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"250149",0,195,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1744591",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4091939",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2561259",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"887664",0,368,0,0,0,0,0,0,0,255,1,0,0.02,0,"good"
"4448838",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2671283",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2044824",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4743787",0,0,0,0,0,0,0,0,1,13,0.05,0,1,1,"bad"
"4600870",0,0,0,0,0,0,0,0,1,16,0.06,0,1,1,"bad"
"2721778",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3186273",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2808473",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2184633",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2314645",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2658834",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"439434",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2660076",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"9551",0,627,0,0,0,0,0,0,0,180,0.65,0,0,0,"good"
"397343",0,331,0,0,0,0,0,0,0,237,0.93,0,0,0,"good"
"726668",0,4539,0,0,0,0,0,0,0,103,0.79,0,0,0,"good"
"2368984",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3137304",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4239140",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2616765",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2037982",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"388763",0,373,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"340878",0,236,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1377857",0,335,0,0,0,0,0,0,0,254,1,0,0,0,"good"
"1094059",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"1238477",0,0,0,0,0,0,1,1,0,1,0,1,0,0,"bad"
"4611505",0,0,0,0,0,0,0,0,1,6,0.02,0,1,1,"bad"
"1834254",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4321691",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"703693",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"4326995",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4530986",14,105,0,0,0,0,0,0,0,232,0.91,0,0,0,"good"
"2035815",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2259531",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4671532",0,0,0,0,0,0,0,0,1,15,0.06,0,1,1,"bad"
"4849574",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"42331",0,283,0,0,0,0,0,0,0,207,1,0,0,0,"good"
"3976224",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1639909",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1554256",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1907596",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3473378",0,0,0,0,0,0,1,1,0,16,0.06,1,0,0,"bad"
"2125486",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"175303",0,250,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"712288",0,0,0,0,0,0,1,1,0,5,0.02,1,0,0,"bad"
"1820025",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2598036",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2296448",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4471174",8220,145,0,0,0,0,0,0,0,2,0.01,0,0,0,"good"
"3782662",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"3426239",0,0,0,0,0,0,0,0,1,255,1,0,1,1,"good"
"2493500",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"96513",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"108719",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"89536",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3242672",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1298952",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2651037",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3290776",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4751215",0,0,0,0,0,0,0,0,1,6,0.02,0,1,1,"bad"
"3081963",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4602973",0,0,0,0,0,0,0,0,1,6,0.02,0,1,1,"bad"
"3625268",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"2439127",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3694866",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"37698",0,258,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4675646",0,0,0,0,0,0,0,0,1,3,0.01,0,1,1,"bad"
"2443055",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"335087",0,308,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2209580",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1276380",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4107600",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"351666",0,345,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2582886",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1138895",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"1439361",0,852,0,0,0,0,0,0,0,86,0.3,0,0,0,"good"
"4503317",2657,146,0,0,0,0,0,0,0,1,0,0,0,0,"good"
"3774909",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"440458",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1497402",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1384479",0,0,0,0,0,0,0.25,0,0.75,1,0,0.24,0.76,1,"bad"
"574923",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"1679390",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1630492",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4511794",0,10044,0,0,0,0,0,0,0,94,0.37,0,0,0,"good"
"3782229",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"4280858",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3187281",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"987537",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1322974",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2431465",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"650687",0,0,0,0,0,0,1,1,0,1,0,1,0,0,"bad"
"2126544",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"777941",0,239,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4695887",0,0,0,0,0,0,0,0,1,16,0.06,0,1,1,"bad"
"4637423",0,0,0,0,0,0,0,0,1,16,0.06,0,1,1,"bad"
"4550584",0,225,0,0,0,0,0,0,0,255,1,0,0.09,0.05,"good"
"1456169",0,0,0,0,0,0,0,0,1,245,1,0,1,1,"good"
"4286177",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"298126",0,207,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2710250",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2410928",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1561386",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1514531",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2744652",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"703440",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"481455",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"460829",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1803727",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4801705",0,230,0,0,0,0,0,0,0,255,1,0,0.03,0.03,"good"
"3981728",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2973166",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4648816",0,0,0,0,0,0,0,0,1,11,0.04,0,1,1,"bad"
"4355956",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3653652",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"954611",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3654946",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"4011419",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3182654",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4222689",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"333440",0,222,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1080638",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"4367674",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1884352",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"98383",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4087009",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1720013",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4299754",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2187227",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4648543",0,0,0,0,0,0,0,0,1,2,0.01,0,1,1,"bad"
"2333447",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2334339",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"545336",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"4693757",0,0,0,0,0,0,0,0,1,4,0.02,0,1,1,"bad"
"2251708",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1335107",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3411160",0,0,0,0,0,0,0,0,1,1,0,0,0.85,1,"bad"
"4786204",2715,147,0,0,0,0,0,0,0,2,0.01,0,0,0,"good"
"726314",0,1199,0,0,0,0,0,0,0,59,0.4,0,0,0,"good"
"4809579",0,45,0,0,0,0,0,0,0,253,0.99,0,0,0,"good"
"2450229",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2645942",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"932607",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4318413",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3570761",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"2426856",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3547717",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"3576164",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"3499873",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"1030825",0,293,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3622583",0,0,0,0,0,0,1,1,0,14,0.05,1,0,0,"bad"
"2463672",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2597686",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"57159",0,203,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4026499",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1107645",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"2160758",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4857861",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1434156",764,147,0,0,0,0,0,0,0,4,0.02,0,0,0,"good"
"1690111",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"572376",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"4483818",0,0,0,0,0,0,1,1,0,28,0.25,0.98,0,0,"bad"
"3665942",0,7422,0,0,0,0,0,0,0,39,0.41,0.01,0.01,0,"good"
"4097875",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3306335",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"431585",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2825058",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1910151",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4765952",0,233,0,0,0,0,0,0,0,223,0.87,0,0,0,"good"
"1411098",0,0,0,0,0,0,0,0,1,255,1,0.01,0.25,0.65,"good"
"4074916",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"390118",0,264,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4816949",0,0,0,0,0,0,1,1,0,25,0.1,1,0,0,"bad"
"2175069",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4491042",0,105,0,0,0,0,0,0,0,248,0.97,0,0,0,"good"
"2659014",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4206020",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4038060",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2509141",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4875701",0,2881,0,0,0,0,0,0,0,59,0.36,0,0,0,"good"
"1108806",0,0,0,0,0,0,1,1,0,4,0.02,1,0,0,"bad"
"4885162",0,222,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1874648",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3918100",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"2673365",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3660061",0,0,0,0,0,0,1,1,0,6,0.02,1,0,0,"bad"
"4479645",0,0,0,0,0,0,0,0,1,27,1,0,1,1,"good"
"2526337",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3092775",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4081754",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"107509",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"276677",0,236,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3888439",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"4737682",0,0,0,0,0,0,0,0,1,6,0.02,0,1,1,"bad"
"672813",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"3823415",0,0,0,0,0,0,1,1,0,22,0.09,1,0,0,"bad"
"2962683",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1472547",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4475238",2625,145,0,0,0,0,0,0,0,2,0.01,0,0,0,"good"
"1169379",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"4389100",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3550049",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"2421525",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"509868",0,245,0,0,0,0,0,0,0,44,0.22,0,0,0,"good"
"2247351",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3490643",0,0,0,0,0,0,1,1,0,15,0.06,1,0,0,"bad"
"1011678",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3072167",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4810173",0,33,0,0,0,0,0,0,0,253,0.99,0,0,0,"good"
"3631983",0,0,0,0,0,0,1,1,0,10,0.04,1,0,0,"bad"
"4617971",0,0,0,0,0,0,0,0,1,20,0.08,0,1,1,"bad"
"1064152",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"112733",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4545965",0,0,0,0,0,0,0,0,0.16,181,1,0,0.15,0.52,"good"
"117679",0,5,0,0,0,0,0,0,0,7,0.07,0,0,0,"good"
"1059667",0,42,0,0,0,0,0,0,0,251,0.98,0,0,0,"good"
"450794",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"395407",0,1323,0,0,0,0,0,0,0,175,0.22,0,0,0,"good"
"1138183",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"2396818",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3233538",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"421219",0,1949,0,0,0,0,0,0,0,92,0.36,0.27,0,0,"good"
"3684191",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"4371882",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1040792",0,288,0,0,0,0,0,0,0,248,1,0,0,0,"good"
"2769547",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1938347",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1402054",0,1064,0,0,0,0,0,0,0,195,0.74,0,0,0,"good"
"3380515",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"398578",0,231,0,0,0,0,0,0,0,247,0.97,0,0,0,"good"
"498294",0,1856,0,0,0,0,0,0,0,166,0.64,0,0,0,"good"
"4236540",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2291383",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"585698",0,0,0,0,0,0,1,1,0,9,0.04,1,0,0,"bad"
"245281",0,366,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"1006658",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"367853",0,227,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4213442",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1541236",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2444004",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4432189",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4277635",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3968648",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2602832",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4651386",0,0,0,0,0,0,0,0,1,8,0.03,0,1,1,"bad"
"4079724",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2908148",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4343259",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2152332",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4015937",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3145183",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4717574",0,0,0,0,0,0,0,0,1,14,0.05,0,1,1,"bad"
"1089219",0,0,0,0,0,0,1,1,0,12,0.05,1,0,0,"bad"
"1619553",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3986718",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2027443",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1122528",0,0,0,0,0,0,1,1,0,19,0.07,1,0,0,"bad"
"2305175",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2602898",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2226316",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3541803",0,0,0,0,0,0,1,1,0,16,0.06,1,0,0,"bad"
"352816",0,209,0,1,0,0,0,0,0,30,0.17,0,0,0,"good"
"3428904",0,91,0,0,0,0,0,0,0,57,0.65,0,0,0,"good"
"1948284",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"137183",0,226,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2523501",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4358751",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2063929",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"926601",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"792722",0,210,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"3680426",0,0,0,0,0,0,0,0,1,5,1,0,1,1,"good"
"4064591",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1086327",0,0,0,0,0,0,1,1,0,17,0.07,1,0,0,"bad"
"723647",0,181,0,0,0,0,0,0,0,236,0.93,0,0,0,"good"
"786123",0,156,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2184165",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4213843",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2836829",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1056025",1,2169,0,0,0,0,0,0,0,2,1,0,0,0,"good"
"3284751",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3259612",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"72269",0,280,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"602962",0,0,0,0,0,0,1,1,0,13,0.05,1,0,0,"bad"
"3625734",0,0,0,0,0,0,1,1,0,3,0.01,1,0,0,"bad"
"345855",0,167,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2819688",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1604030",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2189792",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"387429",0,177,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2739995",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2525323",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2026922",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4694951",0,0,0,0,0,0,0,0,1,11,0.04,0,1,1,"bad"
"4643984",0,0,0,0,0,0,0,0,1,3,0.01,0,1,1,"bad"
"3685681",0,0,0,0,0,0,1,1,0,20,0.08,1,0,0,"bad"
"4329216",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2277202",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2327125",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4435154",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"491094",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3865586",0,0,0,0,0,0,1,1,0,7,0.03,1,0,0,"bad"
"2555550",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1781556",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1412582",0,33,0,0,0,0,0,0,0,18,0.09,0,0,0,"good"
"137042",0,308,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4043841",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3625514",0,0,0,0,0,0,1,1,0,11,0.04,1,0,0,"bad"
"2209136",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1072754",0,0,0,0,0,0,1,1,0,18,0.07,1,0,0,"bad"
"772114",0,225,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"855891",0,236,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"4219260",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3954665",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4200629",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2868749",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2885187",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1446555",0,42,0,0,0,0,0,0,0,245,0.96,0,0,0,"good"
"4409291",0,520,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1323971",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1834645",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1193154",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"2497237",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2979875",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"1953745",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2115920",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4896517",0,246,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"297613",0,294,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2166502",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4839062",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3104127",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3636573",0,0,0,0,0,0,1,1,0,2,0.01,1,0,0,"bad"
"3343148",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"165168",0,205,0,0,0,0,0,0,0,255,1,0,0,0,"good"
"2021564",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"2811863",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"4762678",0,0,0,0,0,0,0,0,1,18,0.07,0,1,1,"bad"
"1820834",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
"3120385",0,1032,0,0,0,0,0,0,0,255,1,0,0,0,"bad"
